indicator_name,province_name,year,value
نرخ تملک خودرو,گلستان,1387,6.8948846
نرخ تملک خودرو,گیلان,1387,13.390983
نرخ تملک خودرو,یزد,1387,12.601902
نرخ تملک خودرو,آذربایجان شرقی,1388,12.419952
نرخ تملک خودرو,آذربایجان غربی,1388,9.7302065
نرخ تملک خودرو,اردبیل,1388,9.4426012
نرخ تملک خودرو,اصفهان,1388,11.664769
نرخ تملک خودرو,ایلام,1388,11.235074
نرخ تملک خودرو,بوشهر,1388,24.780844
نرخ تملک خودرو,تهران,1388,14.832723
نرخ تملک خودرو,خراسان جنوبی,1388,.11605964
نرخ تملک خودرو,خراسان رضوی,1388,9.428956
نرخ تملک خودرو,خراسان شمالی,1388,7.4893856
نرخ تملک خودرو,خوزستان,1388,1.6397913
نرخ تملک خودرو,زنجان,1388,7.17594
نرخ تملک خودرو,سمنان,1388,25.95491
نرخ تملک خودرو,سیستان و بلوچستان,1388,3.2005525
نرخ تملک خودرو,فارس,1388,8.3812695
نرخ تملک خودرو,قزوین,1388,13.076149
نرخ تملک خودرو,قم,1388,5.2139859
نرخ تملک خودرو,کردستان,1388,6.7424726
نرخ تملک خودرو,کرمان,1388,11.397859
نرخ تملک خودرو,کرمانشاه,1388,9.3987675
نرخ تملک خودرو,کهگیلویه و بویراحمد,1388,8.9175396
نرخ تملک خودرو,لرستان,1388,.10467655
نرخ تملک خودرو,مازندران,1388,8.658144
نرخ تملک خودرو,مرکزی,1388,4.2543368
نرخ تملک خودرو,هرمزگان,1388,4.7202787
نرخ تملک خودرو,همدان,1388,3.8256819
نرخ تملک خودرو,چهارمحال و بختیاری,1388,9.2948837
نرخ تملک خودرو,کل کشور,1388,10.479049
نرخ تملک خودرو,گلستان,1388,9.7264032
نرخ تملک خودرو,گیلان,1388,8.416441
نرخ تملک خودرو,یزد,1388,24.116051
نرخ تملک خودرو,آذربایجان شرقی,1389,14.365641
نرخ تملک خودرو,آذربایجان غربی,1389,4.8677392
نرخ تملک خودرو,اردبیل,1389,.034235541
نرخ تملک خودرو,اصفهان,1389,13.205257
نرخ تملک خودرو,ایلام,1389,15.840576
نرخ تملک خودرو,بوشهر,1389,3.9511142
نرخ تملک خودرو,تهران,1389,9.026
نرخ تملک خودرو,خراسان جنوبی,1389,12.409585
نرخ تملک خودرو,خراسان رضوی,1389,21.190283
نرخ تملک خودرو,خراسان شمالی,1389,10.579426
نرخ تملک خودرو,خوزستان,1389,.1056269
نرخ تملک خودرو,زنجان,1389,3.9966547
نرخ تملک خودرو,سمنان,1389,15.741303
نرخ تملک خودرو,سیستان و بلوچستان,1389,8.5624027
نرخ تملک خودرو,فارس,1389,5.8963346
نرخ تملک خودرو,قزوین,1389,23.867226
نرخ تملک خودرو,قم,1389,17.412636
نرخ تملک خودرو,کردستان,1389,1.5353284
نرخ تملک خودرو,کرمان,1389,11.493756
نرخ تملک خودرو,کرمانشاه,1389,4.466713
نرخ تملک خودرو,کهگیلویه و بویراحمد,1389,4.402791
نرخ تملک خودرو,لرستان,1389,6.0001001
نرخ تملک خودرو,مازندران,1389,13.112002
نرخ تملک خودرو,مرکزی,1389,13.974446
نرخ تملک خودرو,هرمزگان,1389,4.0314178
نرخ تملک خودرو,همدان,1389,8.3465757
نرخ تملک خودرو,چهارمحال و بختیاری,1389,7.0868878
نرخ تملک خودرو,کل کشور,1389,20.686396
نرخ تملک خودرو,گلستان,1389,13.607189
نرخ تملک خودرو,گیلان,1389,1.9885223
نرخ تملک خودرو,یزد,1389,12.647194
نرخ تملک خودرو,آذربایجان شرقی,1390,.32958052
نرخ تملک خودرو,آذربایجان غربی,1390,7.4131699
نرخ تملک خودرو,اردبیل,1390,5.0837984
نرخ تملک خودرو,اصفهان,1390,19.830149
نرخ تملک خودرو,البرز,1390,33.228386
نرخ تملک خودرو,ایلام,1390,3.2209077
نرخ تملک خودرو,بوشهر,1390,12.842937
نرخ تملک خودرو,تهران,1390,11.295388
نرخ تملک خودرو,خراسان جنوبی,1390,20.926687
نرخ تملک خودرو,خراسان رضوی,1390,16.427601
نرخ تملک خودرو,خراسان شمالی,1390,4.1315303
نرخ تملک خودرو,خوزستان,1390,18.260258
نرخ تملک خودرو,زنجان,1390,5.1664577
نرخ تملک خودرو,سمنان,1390,1.8233087
نرخ تملک خودرو,سیستان و بلوچستان,1390,.70009041
نرخ تملک خودرو,فارس,1390,5.672277
نرخ تملک خودرو,قزوین,1390,1.8463477
نرخ تملک خودرو,قم,1390,19.562725
نرخ تملک خودرو,کردستان,1390,7.9499016
نرخ تملک خودرو,کرمان,1390,17.093052
نرخ تملک خودرو,کرمانشاه,1390,14.641555
نرخ تملک خودرو,کهگیلویه و بویراحمد,1390,7.2142124
نرخ تملک خودرو,لرستان,1390,16.390038
نرخ تملک خودرو,مازندران,1390,23.691448
نرخ تملک خودرو,مرکزی,1390,10.012782
نرخ تملک خودرو,هرمزگان,1390,17.07263
نرخ تملک خودرو,همدان,1390,21.517332
نرخ تملک خودرو,چهارمحال و بختیاری,1390,1.9073857
نرخ تملک خودرو,کل کشور,1390,19.494616
نرخ تملک خودرو,گلستان,1390,13.379392
نرخ تملک خودرو,گیلان,1390,16.043018
نرخ تملک خودرو,یزد,1390,55.270245
نرخ تملک خودرو,آذربایجان شرقی,1391,23.385794
نرخ تملک خودرو,آذربایجان غربی,1391,9.0278406
نرخ تملک خودرو,اردبیل,1391,6.2084641
نرخ تملک خودرو,اصفهان,1391,13.756089
نرخ تملک خودرو,البرز,1391,16.865631
نرخ تملک خودرو,ایلام,1391,20.889957
نرخ تملک خودرو,بوشهر,1391,32.574631
نرخ تملک خودرو,تهران,1391,32.963413
نرخ تملک خودرو,خراسان جنوبی,1391,33.838863
نرخ تملک خودرو,خراسان رضوی,1391,5.6750216
نرخ تملک خودرو,خراسان شمالی,1391,1.961071
نرخ تملک خودرو,خوزستان,1391,.86338466
نرخ تملک خودرو,زنجان,1391,3.5223341
نرخ تملک خودرو,سمنان,1391,20.707571
نرخ تملک خودرو,سیستان و بلوچستان,1391,13.059426
نرخ تملک خودرو,فارس,1391,18.837709
نرخ تملک خودرو,قزوین,1391,26.921001
نرخ تملک خودرو,قم,1391,16.021431
نرخ تملک خودرو,کردستان,1391,6.7049613
نرخ تملک خودرو,کرمان,1391,26.197479
نرخ تملک خودرو,کرمانشاه,1391,18.25886
نرخ تملک خودرو,کهگیلویه و بویراحمد,1391,4.1110115
نرخ تملک خودرو,لرستان,1391,.44838065
نرخ تملک خودرو,مازندران,1391,16.349802
نرخ تملک خودرو,مرکزی,1391,19.893169
نرخ تملک خودرو,هرمزگان,1391,.42097527
نرخ تملک خودرو,همدان,1391,1.6314723
نرخ تملک خودرو,چهارمحال و بختیاری,1391,9.2406654
نرخ تملک خودرو,کل کشور,1391,18.401102
نرخ تملک خودرو,گلستان,1391,16.80965
نرخ تملک خودرو,گیلان,1391,5.971303
نرخ تملک خودرو,یزد,1391,40.881565
نرخ تملک خودرو,آذربایجان شرقی,1392,17.462687
نرخ تملک خودرو,آذربایجان غربی,1392,10.312685
نرخ تملک خودرو,اردبیل,1392,14.207955
نرخ تملک خودرو,اصفهان,1392,35.756527
نرخ تملک خودرو,البرز,1392,15.538421
نرخ تملک خودرو,ایلام,1392,.49859646
نرخ تملک خودرو,بوشهر,1392,19.646362
نرخ تملک خودرو,تهران,1392,2.9894209
نرخ تملک خودرو,خراسان جنوبی,1392,35.096565
نرخ تملک خودرو,خراسان رضوی,1392,20.729921
نرخ تملک خودرو,خراسان شمالی,1392,1.9790128
نرخ تملک خودرو,خوزستان,1392,3.7166052
نرخ تملک خودرو,زنجان,1392,1.3728365
نرخ تملک خودرو,سمنان,1392,16.839411
نرخ تملک خودرو,سیستان و بلوچستان,1392,9.3280745
نرخ تملک خودرو,فارس,1392,15.267936
نرخ تملک خودرو,قزوین,1392,12.492758
نرخ تملک خودرو,قم,1392,21.621126
نرخ تملک خودرو,کردستان,1392,19.897884
نرخ تملک خودرو,کرمان,1392,13.898663
نرخ تملک خودرو,کرمانشاه,1392,19.702686
نرخ تملک خودرو,کهگیلویه و بویراحمد,1392,13.831164
نرخ تملک خودرو,لرستان,1392,11.898521
نرخ تملک خودرو,مازندران,1392,13.690681
نرخ تملک خودرو,مرکزی,1392,23.841772
نرخ تملک خودرو,هرمزگان,1392,11.832844
نرخ تملک خودرو,همدان,1392,5.9617658
نرخ تملک خودرو,چهارمحال و بختیاری,1392,23.294395
نرخ تملک خودرو,کل کشور,1392,6.5859842
نرخ تملک خودرو,گلستان,1392,19.65654
نرخ تملک خودرو,گیلان,1392,7.1121874
نرخ تملک خودرو,یزد,1392,23.721024
نرخ تملک خودرو,آذربایجان شرقی,1393,19.03759
نرخ تملک خودرو,آذربایجان غربی,1393,13.13192
نرخ تملک خودرو,اردبیل,1393,3.8575201
نرخ تملک خودرو,اصفهان,1393,12.597653
نرخ تملک خودرو,البرز,1393,17.692759
نرخ تملک خودرو,ایلام,1393,3.9035854
نرخ تملک خودرو,بوشهر,1393,11.27694
نرخ تملک خودرو,تهران,1393,44.934685
نرخ تملک خودرو,خراسان جنوبی,1393,10.000719
نرخ تملک خودرو,خراسان رضوی,1393,17.381222
نرخ تملک خودرو,خراسان شمالی,1393,6.5261598
نرخ تملک خودرو,خوزستان,1393,29.971836
نرخ تملک خودرو,زنجان,1393,3.0050094
نرخ تملک خودرو,سمنان,1393,30.369572
نرخ تملک خودرو,سیستان و بلوچستان,1393,5.574008
نرخ تملک خودرو,فارس,1393,16.261944
نرخ تملک خودرو,قزوین,1393,32.075592
نرخ تملک خودرو,قم,1393,.99974555
نرخ تملک خودرو,کردستان,1393,15.410548
نرخ تملک خودرو,کرمان,1393,35.899292
نرخ تملک خودرو,کرمانشاه,1393,22.819994
نرخ تملک خودرو,کهگیلویه و بویراحمد,1393,17.00844
نرخ تملک خودرو,لرستان,1393,7.5251727
نرخ تملک خودرو,مازندران,1393,34.267944
نرخ تملک خودرو,مرکزی,1393,23.225851
نرخ تملک خودرو,هرمزگان,1393,25.027267
نرخ تملک خودرو,همدان,1393,4.5286865
نرخ تملک خودرو,چهارمحال و بختیاری,1393,24.672039
نرخ تملک خودرو,کل کشور,1393,11.787836
نرخ تملک خودرو,گلستان,1393,27.246469
نرخ تملک خودرو,گیلان,1393,22.270868
نرخ تملک خودرو,یزد,1393,1.7672271
نرخ تملک خودرو,آذربایجان شرقی,1394,26.345463
نرخ تملک خودرو,آذربایجان غربی,1394,16.249563
نرخ تملک خودرو,اردبیل,1394,5.7645874
نرخ تملک خودرو,اصفهان,1394,28.612803
نرخ تملک خودرو,البرز,1394,11.440727
نرخ تملک خودرو,ایلام,1394,20.128046
نرخ تملک خودرو,بوشهر,1394,21.84297
نرخ تملک خودرو,تهران,1394,13.672755
نرخ تملک خودرو,خراسان جنوبی,1394,24.497158
نرخ تملک خودرو,خراسان رضوی,1394,28.609795
نرخ تملک خودرو,خراسان شمالی,1394,18.157351
نرخ تملک خودرو,خوزستان,1394,14.137149
نرخ تملک خودرو,زنجان,1394,24.248789
نرخ تملک خودرو,سمنان,1394,19.774282
نرخ تملک خودرو,سیستان و بلوچستان,1394,13.877847
نرخ تملک خودرو,فارس,1394,18.189857
نرخ تملک خودرو,قزوین,1394,22.243889
نرخ تملک خودرو,قم,1394,2.369334
نرخ تملک خودرو,کردستان,1394,7.8410091
نرخ تملک خودرو,کرمان,1394,14.240382
نرخ تملک خودرو,کرمانشاه,1394,5.5568271
نرخ تملک خودرو,کهگیلویه و بویراحمد,1394,11.792039
نرخ تملک خودرو,لرستان,1394,20.17131
نرخ تملک خودرو,مازندران,1394,24.11282
نرخ تملک خودرو,مرکزی,1394,10.672433
نرخ تملک خودرو,هرمزگان,1394,7.8621368
نرخ تملک خودرو,همدان,1394,20.944475
نرخ تملک خودرو,چهارمحال و بختیاری,1394,35.845875
نرخ تملک خودرو,کل کشور,1394,29.69162
نرخ تملک خودرو,گلستان,1394,24.303705
نرخ تملک خودرو,گیلان,1394,12.759411
نرخ تملک خودرو,یزد,1394,17.636225
نرخ تملک خودرو,آذربایجان شرقی,1395,25.945734
نرخ تملک خودرو,آذربایجان غربی,1395,13.420897
نرخ تملک خودرو,اردبیل,1395,5.4148932
نرخ تملک خودرو,اصفهان,1395,1.8658683
نرخ تملک خودرو,البرز,1395,16.405956
نرخ تملک خودرو,ایلام,1395,2.3400495
نرخ تملک خودرو,بوشهر,1395,46.653625
نرخ تملک خودرو,تهران,1395,5.755137
نرخ تملک خودرو,خراسان جنوبی,1395,17.568699
نرخ تملک خودرو,خراسان رضوی,1395,25.61352
نرخ تملک خودرو,خراسان شمالی,1395,11.82794
نرخ تملک خودرو,خوزستان,1395,25.514906
نرخ تملک خودرو,زنجان,1395,5.9428554
نرخ تملک خودرو,سمنان,1395,30.075317
نرخ تملک خودرو,سیستان و بلوچستان,1395,3.6724944
نرخ تملک خودرو,فارس,1395,17.280251
نرخ تملک خودرو,قزوین,1395,1.0990052
نرخ تملک خودرو,قم,1395,18.641466
نرخ تملک خودرو,کردستان,1395,9.2157574
نرخ تملک خودرو,کرمان,1395,14.454223
نرخ تملک خودرو,کرمانشاه,1395,24.48424
نرخ تملک خودرو,کهگیلویه و بویراحمد,1395,4.7309198
نرخ تملک خودرو,لرستان,1395,12.563934
نرخ تملک خودرو,مازندران,1395,16.47925
نرخ تملک خودرو,مرکزی,1395,3.8297081
نرخ تملک خودرو,هرمزگان,1395,39.850948
نرخ تملک خودرو,همدان,1395,27.033266
نرخ تملک خودرو,چهارمحال و بختیاری,1395,4.2075977
نرخ تملک خودرو,کل کشور,1395,11.07576
نرخ تملک خودرو,گلستان,1395,17.03195
نرخ تملک خودرو,گیلان,1395,5.9734502
نرخ تملک خودرو,یزد,1395,20.149637
